date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:26:32	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:33%20GMT	https://traffic.rta.ac/assets_new/img/search.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/search.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:33	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:33%20GMT	https://traffic.rta.ac/assets_new/img/close-red.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/close-red.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:33	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:33%20GMT	https://traffic.rta.ac/assets_new/img/search-hover.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/search-hover.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:33	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:34%20GMT	https://traffic.rta.ac/assets_new/img/icon-triangle.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/icon-triangle.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:34	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:34%20GMT	https://traffic.rta.ac/assets_new/img/close2.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/close2.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:34	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:35%20GMT	https://traffic.rta.ac/assets_new/img/arrow-right.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/arrow-right.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:35	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:35%20GMT	https://traffic.rta.ac/assets_new/img/close.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/close.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:35	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:35%20GMT	https://traffic.rta.ac/assets_new/img/loading.gif	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/loading.gif	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:36	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:36%20GMT	https://traffic.rta.ac/assets_new/img/dropdown.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/dropdown.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:36	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:36%20GMT	https://traffic.rta.ac/assets_new/img/dropdown_over.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/dropdown_over.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:36	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:37%20GMT	https://traffic.rta.ac/assets_new/img/link.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/link.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:37	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:37%20GMT	https://traffic.rta.ac/assets_new/img/link_over.gif	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/link_over.gif	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:37	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:38%20GMT	https://traffic.rta.ac/assets_new/img/link.gif	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/link.gif	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:38	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:38%20GMT	https://traffic.rta.ac/img/arabic.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/img/arabic.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:38	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:38%20GMT	https://traffic.rta.ac/assets_new/img/control-icon-v2.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/control-icon-v2.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:39	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:39%20GMT	https://traffic.rta.ac/assets_new/img/control-icon-v4.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/control-icon-v4.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:39	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:39%20GMT	https://traffic.rta.ac/assets_new/img/ico-video.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/ico-video.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:39	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:40%20GMT	https://traffic.rta.ac/assets_new/img/search-services.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/search-services.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:40	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:40%20GMT	https://traffic.rta.ac/assets_new/img/services-icon.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/services-icon.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:40	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:41%20GMT	https://traffic.rta.ac/assets_new/img/success.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/success.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:41	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:41%20GMT	https://traffic.rta.ac/assets_new/img/success-grey.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/success-grey.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:41	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:41%20GMT	https://traffic.rta.ac/assets_new/img/error.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/error.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:41	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:42%20GMT	https://traffic.rta.ac/assets_new/img/dd-arrow.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/dd-arrow.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:42	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:42%20GMT	https://traffic.rta.ac/assets_new/img/bg-services.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/bg-services.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:42	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:42%20GMT	https://traffic.rta.ac/assets_new/img/services-dco.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/services-dco.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:42	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:43%20GMT	https://traffic.rta.ac/assets_new/img/services-pt.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/services-pt.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:43	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:43%20GMT	https://traffic.rta.ac/assets_new/img/services-corp.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/services-corp.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:43	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:43%20GMT	https://traffic.rta.ac/assets_new/img/services-alpha.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/services-alpha.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:43	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:44%20GMT	https://traffic.rta.ac/assets_new/img/dot.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/dot.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:44	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:44%20GMT	https://traffic.rta.ac/assets_new/img/arrow-grey.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/arrow-grey.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:44	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:45%20GMT	https://traffic.rta.ac/assets_new/img/download-sml.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/download-sml.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:45	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:45%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-salik.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/icons/ico-salik.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:45	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:46%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-metro-agency.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/icons/ico-metro-agency.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:46	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:46%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-licencing-agency.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/icons/ico-licencing-agency.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:46	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:46%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-dubai-taxi.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/icons/ico-dubai-taxi.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:46	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:47%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-dubai-metro.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/icons/ico-dubai-metro.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:47	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:47%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-taxi-agency-services.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/icons/ico-taxi-agency-services.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:47	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:47%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-rail-agency-services.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/icons/ico-rail-agency-services.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:47	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:48%20GMT	https://traffic.rta.ac/assets_new/img/icons/ico-corporate-support.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/icons/ico-corporate-support.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:48	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:48%20GMT	https://traffic.rta.ac/assets_new/img/link_over.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/link_over.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:48	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:49%20GMT	https://traffic.rta.ac/assets_new/img/icons.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/icons.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:49	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:49%20GMT	https://traffic.rta.ac/assets_new/img/channel-visitbranch.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/channel-visitbranch.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:49	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:50%20GMT	https://traffic.rta.ac/assets_new/img/back.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/back.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:49	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:50%20GMT	https://traffic.rta.ac/assets_new/img/cal.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/cal.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:50	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:50%20GMT	https://traffic.rta.ac/assets_new/img/download.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/download.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:50	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:51%20GMT	https://traffic.rta.ac/assets_new/img/print.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/print.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:51	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:51%20GMT	https://traffic.rta.ac/assets_new/img/open.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/open.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:51	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:51%20GMT	https://traffic.rta.ac/assets_new/img/channel-tollfree.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/channel-tollfree.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:51	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:52%20GMT	https://traffic.rta.ac/assets_new/img/channel-smartapps.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/channel-smartapps.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:52	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:52%20GMT	https://traffic.rta.ac/assets_new/img/dd-arrow-blue.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/dd-arrow-blue.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:52	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:52%20GMT	https://traffic.rta.ac/assets_new/img/bg-line.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/bg-line.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:52	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:53%20GMT	https://traffic.rta.ac/assets_new/img/completed.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/completed.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:52	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:53%20GMT	https://traffic.rta.ac/assets_new/img/search-services-hover.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/search-services-hover.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:53	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:53%20GMT	https://traffic.rta.ac/assets_new/img/popular_services/1.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/popular_services/1.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:53	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:54%20GMT	https://traffic.rta.ac/assets_new/img/popular_services/2.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/popular_services/2.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:54	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:54%20GMT	https://traffic.rta.ac/assets_new/img/popular_services/3.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/popular_services/3.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:54	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:55%20GMT	https://traffic.rta.ac/assets_new/img/popular_services/4.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/popular_services/4.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:55	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:55%20GMT	https://traffic.rta.ac/assets_new/img/popular_services/5.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/popular_services/5.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:55	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:55%20GMT	https://traffic.rta.ac/assets_new/img/popular_services/6.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/popular_services/6.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:55	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:56%20GMT	https://traffic.rta.ac/assets_new/img/popular_services/7.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/popular_services/7.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:56	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:56%20GMT	https://traffic.rta.ac/assets_new/img/popular_services/8.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/popular_services/8.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:56	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:57%20GMT	https://traffic.rta.ac/assets_new/img/bg-left-nav.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/bg-left-nav.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:57	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:57%20GMT	https://traffic.rta.ac/assets_new/img/arrow-white-right.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/arrow-white-right.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:57	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:58%20GMT	https://traffic.rta.ac/assets_new/img/vr/expand.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/vr/expand.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:58	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:58%20GMT	https://traffic.rta.ac/assets_new/img/vr/collapse.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/vr/collapse.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:58	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:58%20GMT	https://traffic.rta.ac/assets_new/img/public-transport/plan-your-journey.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/public-transport/plan-your-journey.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:58	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:59%20GMT	https://traffic.rta.ac/assets_new/img/public-transport/plan-your-journey-hover.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/public-transport/plan-your-journey-hover.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:59	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:59%20GMT	https://traffic.rta.ac/assets_new/img/public-transport/top-nol.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/public-transport/top-nol.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:59	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:56:59%20GMT	https://traffic.rta.ac/assets_new/img/public-transport/top-nol-hover.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/public-transport/top-nol-hover.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:26:59	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:57:00%20GMT	https://traffic.rta.ac/assets_new/img/public-transport/book-a-taxi.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/public-transport/book-a-taxi.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:27:00	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:57:00%20GMT	https://traffic.rta.ac/assets_new/img/public-transport/book-a-taxi-hover.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/public-transport/book-a-taxi-hover.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:27:00	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:57:00%20GMT	https://traffic.rta.ac/assets_new/img/public-transport/book-a-water-taxi.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/public-transport/book-a-water-taxi.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:27:00	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:57:01%20GMT	https://traffic.rta.ac/assets_new/img/public-transport/book-a-water-taxi-hover.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/public-transport/book-a-water-taxi-hover.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:27:01	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:57:01%20GMT	https://traffic.rta.ac/assets_new/img/public-transport/download-timetables.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/public-transport/download-timetables.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:27:01	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:57:02%20GMT	https://traffic.rta.ac/assets_new/img/public-transport/download-timetables-hover.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/public-transport/download-timetables-hover.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:27:02	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:57:02%20GMT	https://traffic.rta.ac/assets_new/img/public-transport/contact-us.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/public-transport/contact-us.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:27:02	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:57:03%20GMT	https://traffic.rta.ac/assets_new/img/public-transport/contact-us-hover.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/public-transport/contact-us-hover.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:27:02	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:57:03%20GMT	https://traffic.rta.ac/assets_new/img/public-transport/travel-mode/metro.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/public-transport/travel-mode/metro.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:27:03	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:57:03%20GMT	https://traffic.rta.ac/assets_new/img/public-transport/travel-mode/metro-hover.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/public-transport/travel-mode/metro-hover.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
17:27:03	1552/1552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2011:57:04%20GMT	https://traffic.rta.ac/assets_new/img/public-transport/travel-mode/bus.png	C:/My%20Web%20Sites/traffic%20test/traffic.rta.ac/assets_new/img/public-transport/travel-mode/bus.png	(from https://traffic.rta.ac/assets_new/default_header_old_pages.css)
